province,province_folder,kabupaten,year,tmax_annual,tmin_annual,tmean_annual,ppt_annual,ppt_std,credit_score
Papua,p_a_p_u_a,KAB. SUPIORI,2021,32.31,23.62,27.96,611.9,66.13,574
Papua,p_a_p_u_a,KAB. SUPIORI,2022,32.36,23.44,27.9,453.7,70.55,572
Papua,p_a_p_u_a,KAB. SUPIORI,2023,31.66,23.19,27.42,630.9,79.41,586
Papua,p_a_p_u_a,KAB. SUPIORI,2024,31.59,23.35,27.47,691.7,61.35,569
Papua,p_a_p_u_a,KAB. SUPIORI,2025,31.39,23.24,27.31,758.0,72.64,569
Papua,p_a_p_u_a,KAB. WAROPEN,2021,32.14,23.48,27.81,532.6,49.37,596
Papua,p_a_p_u_a,KAB. WAROPEN,2022,31.77,22.97,27.37,644.9,29.79,592
Papua,p_a_p_u_a,KAB. WAROPEN,2023,33.17,24.39,28.78,734.0,61.38,587
Papua,p_a_p_u_a,KAB. WAROPEN,2024,32.51,24.08,28.3,943.7,73.28,578
Papua,p_a_p_u_a,KAB. WAROPEN,2025,31.52,23.34,27.43,779.7,53.02,607
Papua,p_a_p_u_a,KOTA JAYAPURA,2021,31.64,23.08,27.36,640.7,47.0,619
Papua,p_a_p_u_a,KOTA JAYAPURA,2022,31.38,22.65,27.01,600.5,43.89,599
Papua,p_a_p_u_a,KOTA JAYAPURA,2023,31.99,23.45,27.72,688.6,61.35,579
Papua,p_a_p_u_a,KOTA JAYAPURA,2024,31.65,23.4,27.53,1002.4,80.62,597
Papua,p_a_p_u_a,KOTA JAYAPURA,2025,30.42,22.46,26.44,787.9,46.02,624
Papua Barat,papua_barat,KAB. FAK FAK,2021,29.64,22.6,26.12,1281.3,64.99,616
Papua Barat,papua_barat,KAB. FAK FAK,2022,29.95,22.68,26.31,1433.5,91.77,624
Papua Barat,papua_barat,KAB. FAK FAK,2023,31.15,23.64,27.4,1024.2,78.89,589
Papua Barat,papua_barat,KAB. FAK FAK,2024,30.73,23.69,27.21,1360.8,73.65,600
Papua Barat,papua_barat,KAB. FAK FAK,2025,30.52,23.52,27.02,1475.6,50.83,613
Papua Barat,papua_barat,KAB. KAIMANA,2021,29.73,22.68,26.21,1291.0,49.96,610
Papua Barat,papua_barat,KAB. KAIMANA,2022,30.22,22.9,26.56,1270.9,76.72,607
Papua Barat,papua_barat,KAB. KAIMANA,2023,29.62,22.42,26.02,1002.8,81.82,633
Papua Barat,papua_barat,KAB. KAIMANA,2024,30.72,23.68,27.2,1367.4,69.96,608
Papua Barat,papua_barat,KAB. KAIMANA,2025,29.2,22.47,25.83,1427.5,50.96,632
Papua Barat,papua_barat,KAB. MANOKWARI,2021,30.61,23.38,26.99,1348.8,41.2,613
Papua Barat,papua_barat,KAB. MANOKWARI,2022,30.42,23.06,26.74,1290.1,69.09,611
Papua Barat,papua_barat,KAB. MANOKWARI,2023,31.13,23.62,27.38,1158.6,74.13,605
Papua Barat,papua_barat,KAB. MANOKWARI,2024,29.78,22.93,26.35,1415.6,101.16,611
Papua Barat,papua_barat,KAB. MANOKWARI,2025,29.52,22.73,26.13,1565.5,60.69,618
Papua Barat,papua_barat,KAB. MANOKWARI SELATAN,2021,30.98,23.67,27.32,1412.9,67.31,604
Papua Barat,papua_barat,KAB. MANOKWARI SELATAN,2022,30.99,23.51,27.25,1391.8,69.35,605
Papua Barat,papua_barat,KAB. MANOKWARI SELATAN,2023,30.24,22.91,26.58,1111.5,52.4,601
Papua Barat,papua_barat,KAB. MANOKWARI SELATAN,2024,30.34,23.38,26.86,1486.5,52.35,617
Papua Barat,papua_barat,KAB. MANOKWARI SELATAN,2025,30.48,23.49,26.99,1547.2,34.4,588
Papua Barat,papua_barat,KAB. PEGUNUNGAN ARFAK,2021,30.41,23.23,26.82,1388.8,76.95,610
Papua Barat,papua_barat,KAB. PEGUNUNGAN ARFAK,2022,30.78,23.34,27.06,1244.0,85.68,604
Papua Barat,papua_barat,KAB. PEGUNUNGAN ARFAK,2023,30.36,23.01,26.69,1099.0,60.84,622
Papua Barat,papua_barat,KAB. PEGUNUNGAN ARFAK,2024,31.29,24.14,27.71,1481.9,74.13,586
Papua Barat,papua_barat,KAB. PEGUNUNGAN ARFAK,2025,29.04,22.34,25.69,1426.5,47.81,640
Papua Barat,papua_barat,KAB. TELUK BINTUNI,2021,30.26,23.11,26.68,1488.8,70.35,629
Papua Barat,papua_barat,KAB. TELUK BINTUNI,2022,30.77,23.34,27.05,1382.2,56.03,628
Papua Barat,papua_barat,KAB. TELUK BINTUNI,2023,30.37,23.02,26.69,1177.2,70.99,606
Papua Barat,papua_barat,KAB. TELUK BINTUNI,2024,30.67,23.64,27.15,1373.2,69.78,605
Papua Barat,papua_barat,KAB. TELUK BINTUNI,2025,29.65,22.83,26.24,1482.1,31.46,650
Papua Barat,papua_barat,KAB. TELUK WONDAMA,2021,30.03,22.91,26.47,1313.4,75.29,587
Papua Barat,papua_barat,KAB. TELUK WONDAMA,2022,30.14,22.83,26.49,1472.3,99.8,592
Papua Barat,papua_barat,KAB. TELUK WONDAMA,2023,30.43,23.06,26.74,1011.7,40.47,638
Papua Barat,papua_barat,KAB. TELUK WONDAMA,2024,29.68,22.85,26.26,1288.8,105.9,616
Papua Barat,papua_barat,KAB. TELUK WONDAMA,2025,29.77,22.92,26.35,1488.6,20.0,642
Papua Barat Daya,papua_barat_daya,KAB. MAYBRAT,2021,29.54,23.0,26.27,1159.6,109.82,579
Papua Barat Daya,papua_barat_daya,KAB. MAYBRAT,2022,30.15,23.33,26.74,1167.1,177.22,564
Papua Barat Daya,papua_barat_daya,KAB. MAYBRAT,2023,30.23,23.63,26.93,806.7,81.82,595
Papua Barat Daya,papua_barat_daya,KAB. MAYBRAT,2024,31.6,24.93,28.27,990.0,139.8,564
Papua Barat Daya,papua_barat_daya,KAB. MAYBRAT,2025,30.03,23.45,26.74,1337.7,136.59,571
Papua Barat Daya,papua_barat_daya,KAB. RAJA AMPAT,2021,30.12,23.46,26.79,1145.6,152.21,560
Papua Barat Daya,papua_barat_daya,KAB. RAJA AMPAT,2022,30.62,23.71,27.17,1054.1,146.32,540
Papua Barat Daya,papua_barat_daya,KAB. RAJA AMPAT,2023,30.12,23.54,26.83,657.5,73.98,627
Papua Barat Daya,papua_barat_daya,KAB. RAJA AMPAT,2024,30.77,24.27,27.52,1056.0,145.28,563
Papua Barat Daya,papua_barat_daya,KAB. RAJA AMPAT,2025,30.33,23.7,27.01,1233.6,144.33,578
Papua Barat Daya,papua_barat_daya,KAB. SORONG,2021,30.94,24.12,27.53,1147.3,105.65,583
Papua Barat Daya,papua_barat_daya,KAB. SORONG,2022,30.1,23.29,26.7,1128.0,145.0,563
Papua Barat Daya,papua_barat_daya,KAB. SORONG,2023,29.29,22.88,26.09,964.5,81.26,598
Papua Barat Daya,papua_barat_daya,KAB. SORONG,2024,30.61,24.14,27.37,1153.3,118.53,568
Papua Barat Daya,papua_barat_daya,KAB. SORONG,2025,29.99,23.43,26.71,1164.4,180.61,554
Papua Barat Daya,papua_barat_daya,KAB. SORONG SELATAN,2021,29.52,22.99,26.26,1006.1,98.92,612
Papua Barat Daya,papua_barat_daya,KAB. SORONG SELATAN,2022,30.86,23.9,27.38,1123.1,134.14,560
Papua Barat Daya,papua_barat_daya,KAB. SORONG SELATAN,2023,30.97,24.22,27.6,859.6,87.01,617
Papua Barat Daya,papua_barat_daya,KAB. SORONG SELATAN,2024,30.77,24.26,27.51,1349.5,162.33,577
Papua Barat Daya,papua_barat_daya,KAB. SORONG SELATAN,2025,29.74,23.23,26.48,1422.2,152.2,593
Papua Barat Daya,papua_barat_daya,KAB. TAMBRAUW,2021,30.39,23.68,27.04,953.3,102.96,591
Papua Barat Daya,papua_barat_daya,KAB. TAMBRAUW,2022,29.81,23.06,26.44,1188.2,168.75,595
Papua Barat Daya,papua_barat_daya,KAB. TAMBRAUW,2023,29.31,22.89,26.1,799.4,95.76,607
Papua Barat Daya,papua_barat_daya,KAB. TAMBRAUW,2024,30.31,23.9,27.11,1216.3,134.82,579
Papua Barat Daya,papua_barat_daya,KAB. TAMBRAUW,2025,30.26,23.64,26.95,1270.6,128.21,586
Papua Barat Daya,papua_barat_daya,KOTA SORONG,2021,29.58,23.04,26.31,1145.4,105.81,613
Papua Barat Daya,papua_barat_daya,KOTA SORONG,2022,30.15,23.33,26.74,1088.0,148.1,586
Papua Barat Daya,papua_barat_daya,KOTA SORONG,2023,30.87,24.14,27.5,774.3,58.82,597
Papua Barat Daya,papua_barat_daya,KOTA SORONG,2024,30.78,24.27,27.53,1141.6,130.03,567
Papua Barat Daya,papua_barat_daya,KOTA SORONG,2025,30.89,24.14,27.52,1290.7,150.79,575
Papua Pegunungan,papua_pegunungan,KAB PEGUNUNGAN BINTANG,2021,25.91,16.45,21.18,2273.3,58.79,685
Papua Pegunungan,papua_pegunungan,KAB PEGUNUNGAN BINTANG,2022,25.85,16.13,20.99,1985.4,50.57,673
Papua Pegunungan,papua_pegunungan,KAB PEGUNUNGAN BINTANG,2023,26.5,17.04,21.77,2231.2,45.37,648
Papua Pegunungan,papua_pegunungan,KAB PEGUNUNGAN BINTANG,2024,27.37,17.99,22.68,2314.9,61.63,650
Papua Pegunungan,papua_pegunungan,KAB PEGUNUNGAN BINTANG,2025,25.89,16.73,21.31,2231.3,59.78,684
Papua Pegunungan,papua_pegunungan,KAB. JAYAWIJAYA,2021,27.66,17.85,22.76,2289.6,57.22,678
Papua Pegunungan,papua_pegunungan,KAB. JAYAWIJAYA,2022,26.67,16.78,21.73,1912.3,21.75,662
Papua Pegunungan,papua_pegunungan,KAB. JAYAWIJAYA,2023,26.13,16.74,21.44,2036.9,65.91,662
Papua Pegunungan,papua_pegunungan,KAB. JAYAWIJAYA,2024,26.57,17.36,21.96,2366.7,72.93,654
Papua Pegunungan,papua_pegunungan,KAB. JAYAWIJAYA,2025,25.29,16.25,20.77,2255.5,46.45,709
Papua Pegunungan,papua_pegunungan,KAB. LANNY JAYA,2021,27.02,17.33,22.17,2331.0,53.37,661
Papua Pegunungan,papua_pegunungan,KAB. LANNY JAYA,2022,26.67,16.78,21.73,2001.4,52.08,653
Papua Pegunungan,papua_pegunungan,KAB. LANNY JAYA,2023,25.97,16.61,21.29,2151.9,24.24,697
Papua Pegunungan,papua_pegunungan,KAB. LANNY JAYA,2024,26.67,17.43,22.05,2355.9,97.69,641
Papua Pegunungan,papua_pegunungan,KAB. LANNY JAYA,2025,25.83,16.68,21.26,2204.5,43.42,664
Papua Pegunungan,papua_pegunungan,KAB. MAMBERAMO TENGAH,2021,26.76,17.13,21.94,2424.8,40.8,657
Papua Pegunungan,papua_pegunungan,KAB. MAMBERAMO TENGAH,2022,25.84,16.12,20.98,2034.7,28.35,715
Papua Pegunungan,papua_pegunungan,KAB. MAMBERAMO TENGAH,2023,26.27,16.85,21.56,2127.6,39.31,684
Papua Pegunungan,papua_pegunungan,KAB. MAMBERAMO TENGAH,2024,26.97,17.68,22.32,2339.7,55.49,663
Papua Pegunungan,papua_pegunungan,KAB. MAMBERAMO TENGAH,2025,25.84,16.69,21.27,2328.8,46.9,677
Papua Pegunungan,papua_pegunungan,KAB. NDUGA,2021,26.72,17.09,21.91,2358.4,55.54,669
Papua Pegunungan,papua_pegunungan,KAB. NDUGA,2022,26.86,16.93,21.89,1842.8,49.81,669
Papua Pegunungan,papua_pegunungan,KAB. NDUGA,2023,26.72,17.21,21.97,2206.6,29.96,680
Papua Pegunungan,papua_pegunungan,KAB. NDUGA,2024,26.3,17.14,21.72,2348.4,67.64,667
Papua Pegunungan,papua_pegunungan,KAB. NDUGA,2025,26.37,17.11,21.74,2284.3,59.05,681
Papua Pegunungan,papua_pegunungan,KAB. TOLIKARA,2021,26.56,16.97,21.77,2281.0,46.47,671
Papua Pegunungan,papua_pegunungan,KAB. TOLIKARA,2022,27.01,17.05,22.03,1995.4,83.2,634
Papua Pegunungan,papua_pegunungan,KAB. TOLIKARA,2023,26.06,16.68,21.37,2189.7,32.41,675
Papua Pegunungan,papua_pegunungan,KAB. TOLIKARA,2024,26.19,17.05,21.62,2393.5,61.65,640
Papua Pegunungan,papua_pegunungan,KAB. TOLIKARA,2025,27.31,17.87,22.59,2302.1,28.48,698
Papua Pegunungan,papua_pegunungan,KAB. YAHUKIMO,2021,26.64,17.03,21.83,2124.9,48.27,682
Papua Pegunungan,papua_pegunungan,KAB. YAHUKIMO,2022,26.64,16.75,21.7,2032.9,63.66,650
Papua Pegunungan,papua_pegunungan,KAB. YAHUKIMO,2023,26.23,16.82,21.53,2136.2,28.86,679
Papua Pegunungan,papua_pegunungan,KAB. YAHUKIMO,2024,26.06,16.95,21.51,2419.2,40.49,671
Papua Pegunungan,papua_pegunungan,KAB. YAHUKIMO,2025,25.64,16.53,21.09,2237.2,53.68,704
Papua Pegunungan,papua_pegunungan,KAB. YALIMO,2021,27.4,17.64,22.52,2186.8,21.85,648
Papua Pegunungan,papua_pegunungan,KAB. YALIMO,2022,26.57,16.7,21.63,1970.6,52.34,670
Papua Pegunungan,papua_pegunungan,KAB. YALIMO,2023,26.26,16.84,21.55,2132.2,45.86,674
Papua Pegunungan,papua_pegunungan,KAB. YALIMO,2024,27.15,17.82,22.48,2238.0,54.06,672
Papua Pegunungan,papua_pegunungan,KAB. YALIMO,2025,25.96,16.79,21.37,2243.4,71.4,667
Papua Selatan,papua_selatan,KAB. ASMAT,2021,31.63,23.44,27.53,2274.0,61.9,566
Papua Selatan,papua_selatan,KAB. ASMAT,2022,31.88,23.46,27.67,2054.4,36.05,596
Papua Selatan,papua_selatan,KAB. ASMAT,2023,32.74,24.01,28.38,1696.7,95.29,548
Papua Selatan,papua_selatan,KAB. ASMAT,2024,32.71,24.43,28.57,2060.3,101.07,561
Papua Selatan,papua_selatan,KAB. ASMAT,2025,31.89,23.7,27.79,2678.2,113.31,588
Papua Selatan,papua_selatan,KAB. BOVEN DIGOEL,2021,32.36,24.03,28.19,2370.1,45.98,562
Papua Selatan,papua_selatan,KAB. BOVEN DIGOEL,2022,31.67,23.29,27.48,2207.1,44.09,587
Papua Selatan,papua_selatan,KAB. BOVEN DIGOEL,2023,31.69,23.17,27.43,1709.6,113.98,561
Papua Selatan,papua_selatan,KAB. BOVEN DIGOEL,2024,32.43,24.2,28.31,2127.1,113.09,553
Papua Selatan,papua_selatan,KAB. BOVEN DIGOEL,2025,31.56,23.44,27.5,2575.4,59.6,605
Papua Selatan,papua_selatan,KAB. MAPPI,2021,32.84,24.41,28.62,2278.4,50.19,577
Papua Selatan,papua_selatan,KAB. MAPPI,2022,31.72,23.32,27.52,2436.9,26.38,612
Papua Selatan,papua_selatan,KAB. MAPPI,2023,32.01,23.43,27.72,1756.9,116.99,554
Papua Selatan,papua_selatan,KAB. MAPPI,2024,32.72,24.44,28.58,2231.3,116.32,557
Papua Selatan,papua_selatan,KAB. MAPPI,2025,31.29,23.22,27.25,2596.0,82.21,600
Papua Selatan,papua_selatan,KAB. MERAUKE,2021,32.98,24.52,28.75,2165.5,71.6,558
Papua Selatan,papua_selatan,KAB. MERAUKE,2022,32.27,23.77,28.02,2269.1,40.95,604
Papua Selatan,papua_selatan,KAB. MERAUKE,2023,31.81,23.27,27.54,1783.7,117.81,567
Papua Selatan,papua_selatan,KAB. MERAUKE,2024,32.73,24.45,28.59,2085.7,99.73,576
Papua Selatan,papua_selatan,KAB. MERAUKE,2025,31.04,23.02,27.03,2682.1,83.95,588
Papua Tengah,papua_tengah,KAB. DEIYAI,2021,26.93,18.05,22.49,1840.6,43.33,673
Papua Tengah,papua_tengah,KAB. DEIYAI,2022,26.74,17.7,22.22,1811.8,81.82,653
Papua Tengah,papua_tengah,KAB. DEIYAI,2023,27.38,18.3,22.84,1547.4,20.0,669
Papua Tengah,papua_tengah,KAB. DEIYAI,2024,28.6,19.7,24.15,2154.7,61.54,639
Papua Tengah,papua_tengah,KAB. DEIYAI,2025,26.69,18.26,22.48,2063.7,71.74,666
Papua Tengah,papua_tengah,KAB. DOGIYAI,2021,27.0,18.11,22.56,1971.1,42.11,648
Papua Tengah,papua_tengah,KAB. DOGIYAI,2022,26.82,17.76,22.29,1935.1,118.19,658
Papua Tengah,papua_tengah,KAB. DOGIYAI,2023,28.88,19.5,24.19,1510.5,52.61,607
Papua Tengah,papua_tengah,KAB. DOGIYAI,2024,27.39,18.72,23.05,2117.1,51.17,647
Papua Tengah,papua_tengah,KAB. DOGIYAI,2025,25.92,17.65,21.78,1968.2,55.06,675
Papua Tengah,papua_tengah,KAB. INTAN JAYA,2021,27.09,18.18,22.64,1936.4,65.73,661
Papua Tengah,papua_tengah,KAB. INTAN JAYA,2022,27.78,18.54,23.16,2006.7,105.06,652
Papua Tengah,papua_tengah,KAB. INTAN JAYA,2023,26.98,17.98,22.48,1715.6,33.05,643
Papua Tengah,papua_tengah,KAB. INTAN JAYA,2024,28.05,19.25,23.65,2180.3,80.08,628
Papua Tengah,papua_tengah,KAB. INTAN JAYA,2025,25.8,17.56,21.68,1956.8,73.71,638
Papua Tengah,papua_tengah,KAB. MIMIKA,2021,27.33,18.37,22.85,1890.1,61.71,654
Papua Tengah,papua_tengah,KAB. MIMIKA,2022,27.83,18.58,23.2,1899.5,95.7,636
Papua Tengah,papua_tengah,KAB. MIMIKA,2023,27.43,18.34,22.89,1675.1,50.43,681
Papua Tengah,papua_tengah,KAB. MIMIKA,2024,27.46,18.78,23.12,2141.0,71.29,649
Papua Tengah,papua_tengah,KAB. MIMIKA,2025,26.13,17.81,21.97,1969.6,39.19,696
Papua Tengah,papua_tengah,KAB. NABIRE,2021,27.27,18.33,22.8,1982.4,38.25,673
Papua Tengah,papua_tengah,KAB. NABIRE,2022,27.58,18.37,22.98,1824.7,94.92,629
Papua Tengah,papua_tengah,KAB. NABIRE,2023,26.83,17.86,22.35,1588.9,39.22,649
Papua Tengah,papua_tengah,KAB. NABIRE,2024,27.86,19.1,23.48,2072.3,55.25,653
Papua Tengah,papua_tengah,KAB. NABIRE,2025,27.09,18.59,22.84,2047.1,56.85,636
Papua Tengah,papua_tengah,KAB. PANIAI,2021,27.41,18.44,22.92,1842.3,53.59,675
Papua Tengah,papua_tengah,KAB. PANIAI,2022,27.72,18.49,23.11,1737.5,90.74,633
Papua Tengah,papua_tengah,KAB. PANIAI,2023,27.46,18.36,22.91,1627.0,60.03,670
Papua Tengah,papua_tengah,KAB. PANIAI,2024,27.2,18.58,22.89,2014.6,65.54,646
Papua Tengah,papua_tengah,KAB. PANIAI,2025,26.15,17.83,21.99,2002.5,65.43,673
Papua Tengah,papua_tengah,KAB. PUNCAK,2021,26.88,18.02,22.45,1917.9,24.8,678
Papua Tengah,papua_tengah,KAB. PUNCAK,2022,27.2,18.07,22.64,1850.9,123.95,628
Papua Tengah,papua_tengah,KAB. PUNCAK,2023,27.45,18.35,22.9,1430.4,20.0,663
Papua Tengah,papua_tengah,KAB. PUNCAK,2024,27.61,18.9,23.25,2103.6,78.86,648
Papua Tengah,papua_tengah,KAB. PUNCAK,2025,26.63,18.22,22.43,2123.3,45.78,656
Papua Tengah,papua_tengah,KAB. PUNCAK JAYA,2021,27.86,18.8,23.33,1753.2,36.75,638
Papua Tengah,papua_tengah,KAB. PUNCAK JAYA,2022,26.58,17.58,22.08,1855.2,98.13,667
Papua Tengah,papua_tengah,KAB. PUNCAK JAYA,2023,27.65,18.51,23.08,1611.5,28.22,674
Papua Tengah,papua_tengah,KAB. PUNCAK JAYA,2024,27.49,18.81,23.15,1934.7,93.67,638
Papua Tengah,papua_tengah,KAB. PUNCAK JAYA,2025,26.4,18.03,22.22,1991.2,77.71,685
Riau,riau,KAB.  PELALAWAN,2021,31.16,22.46,26.81,1217.7,44.13,602
Riau,riau,KAB.  PELALAWAN,2022,31.66,22.81,27.24,1473.6,65.96,610
Riau,riau,KAB.  PELALAWAN,2023,33.2,24.21,28.7,1242.5,78.13,566
Riau,riau,KAB.  PELALAWAN,2024,32.01,23.38,27.7,1616.9,105.99,553
Riau,riau,KAB.  PELALAWAN,2025,31.54,22.69,27.11,1650.6,132.97,591
Riau,riau,KAB.  ROKAN HILIR,2021,31.8,22.97,27.38,1415.8,37.89,615
Riau,riau,KAB.  ROKAN HILIR,2022,31.03,22.31,26.67,1264.8,44.37,606
Riau,riau,KAB.  ROKAN HILIR,2023,31.99,23.24,27.62,1430.7,71.24,594
Riau,riau,KAB.  ROKAN HILIR,2024,31.59,23.04,27.31,1728.0,118.88,562
Riau,riau,KAB.  ROKAN HILIR,2025,32.36,23.35,27.85,1364.4,125.01,567
Riau,riau,KAB.  ROKAN HULU,2021,31.19,22.48,26.84,1275.9,68.59,560
Riau,riau,KAB.  ROKAN HULU,2022,31.74,22.88,27.31,1370.9,54.96,578
Riau,riau,KAB.  ROKAN HULU,2023,31.15,22.56,26.86,1514.5,65.92,612
Riau,riau,KAB.  ROKAN HULU,2024,32.85,24.05,28.45,1621.7,107.43,552
Riau,riau,KAB.  ROKAN HULU,2025,31.61,22.75,27.18,1585.9,109.69,575
Riau,riau,KAB. BENGKALIS,2021,32.11,23.22,27.66,1277.1,30.94,578
Riau,riau,KAB. BENGKALIS,2022,31.41,22.61,27.01,1344.7,55.37,626
Riau,riau,KAB. BENGKALIS,2023,31.32,22.7,27.01,1496.6,67.63,612
Riau,riau,KAB. BENGKALIS,2024,32.2,23.53,27.87,1716.2,129.75,552
Riau,riau,KAB. BENGKALIS,2025,31.98,23.05,27.51,1454.1,93.72,568
Riau,riau,KAB. INDRAGIRI HILIR,2021,31.44,22.68,27.06,1258.3,62.18,610
Riau,riau,KAB. INDRAGIRI HILIR,2022,31.52,22.7,27.11,1494.1,45.67,630
Riau,riau,KAB. INDRAGIRI HILIR,2023,31.89,23.15,27.52,1517.2,74.12,598
Riau,riau,KAB. INDRAGIRI HILIR,2024,32.26,23.58,27.92,1615.6,105.79,597
Riau,riau,KAB. INDRAGIRI HILIR,2025,31.56,22.71,27.14,1472.6,131.67,550
Riau,riau,KAB. INDRAGIRI HULU,2021,31.67,22.87,27.27,1199.7,87.1,569
Riau,riau,KAB. INDRAGIRI HULU,2022,31.85,22.97,27.41,1326.5,48.24,577
Riau,riau,KAB. INDRAGIRI HULU,2023,31.97,23.22,27.6,1558.8,52.38,598
Riau,riau,KAB. INDRAGIRI HULU,2024,32.78,23.99,28.39,1775.7,105.86,560
Riau,riau,KAB. INDRAGIRI HULU,2025,31.85,22.94,27.4,1432.9,117.28,563
Riau,riau,KAB. KAMPAR,2021,31.77,22.94,27.35,1360.5,76.93,596
Riau,riau,KAB. KAMPAR,2022,31.32,22.54,26.93,1281.6,54.55,618
Riau,riau,KAB. KAMPAR,2023,32.06,23.29,27.68,1442.4,64.1,562
Riau,riau,KAB. KAMPAR,2024,32.36,23.65,28.0,1785.0,121.01,548
Riau,riau,KAB. KAMPAR,2025,31.8,22.9,27.35,1475.8,117.79,578
Riau,riau,KAB. KEPULAUAN MERANTI,2021,32.6,23.61,28.11,1293.0,60.28,572
Riau,riau,KAB. KEPULAUAN MERANTI,2022,31.45,22.65,27.05,1526.9,84.26,573
Riau,riau,KAB. KEPULAUAN MERANTI,2023,32.14,23.36,27.75,1429.1,69.55,597
Riau,riau,KAB. KEPULAUAN MERANTI,2024,31.1,22.65,26.88,1723.4,117.3,557
Riau,riau,KAB. KEPULAUAN MERANTI,2025,32.2,23.22,27.71,1458.9,114.57,557
Riau,riau,KAB. KUANTAN SINGINGI,2021,31.58,22.79,27.19,1389.4,54.9,601
Riau,riau,KAB. KUANTAN SINGINGI,2022,32.73,23.67,28.2,1473.5,35.73,579
Riau,riau,KAB. KUANTAN SINGINGI,2023,31.85,23.13,27.49,1370.3,36.08,612
Riau,riau,KAB. KUANTAN SINGINGI,2024,33.09,24.24,28.67,1720.0,123.29,537
Riau,riau,KAB. KUANTAN SINGINGI,2025,32.07,23.12,27.6,1405.3,113.08,585
Riau,riau,KAB. SIAK,2021,32.21,23.29,27.75,1223.6,22.6,599
Riau,riau,KAB. SIAK,2022,31.58,22.75,27.16,1427.7,56.9,605
Riau,riau,KAB. SIAK,2023,32.28,23.47,27.87,1473.5,72.88,589
Riau,riau,KAB. SIAK,2024,32.89,24.08,28.49,1542.3,122.86,539
Riau,riau,KAB. SIAK,2025,32.3,23.3,27.8,1416.7,97.79,537
Riau,riau,KOTA DUMAI,2021,31.41,22.66,27.04,1254.8,71.88,596
Riau,riau,KOTA DUMAI,2022,31.39,22.59,26.99,1370.5,45.69,603
Riau,riau,KOTA DUMAI,2023,32.47,23.62,28.05,1423.5,66.31,587
Riau,riau,KOTA DUMAI,2024,32.24,23.56,27.9,1767.1,104.05,562
Riau,riau,KOTA DUMAI,2025,32.65,23.58,28.11,1532.7,117.93,547
Riau,riau,KOTA PEKANBARU,2021,33.04,23.96,28.5,1223.3,55.27,605
Riau,riau,KOTA PEKANBARU,2022,31.08,22.35,26.71,1515.2,80.2,570
Riau,riau,KOTA PEKANBARU,2023,32.75,23.84,28.3,1520.4,66.03,585
Riau,riau,KOTA PEKANBARU,2024,32.11,23.46,27.78,1530.1,145.83,541
Riau,riau,KOTA PEKANBARU,2025,32.22,23.24,27.73,1476.5,140.26,545
Sulawesi Barat,sulawesi_barat,KAB. MAJENE,2021,28.43,20.14,24.28,573.9,74.95,627
Sulawesi Barat,sulawesi_barat,KAB. MAJENE,2022,29.19,20.69,24.94,516.1,27.9,629
Sulawesi Barat,sulawesi_barat,KAB. MAJENE,2023,29.47,20.9,25.18,490.1,66.91,629
Sulawesi Barat,sulawesi_barat,KAB. MAJENE,2024,29.72,21.51,25.61,437.1,77.22,634
Sulawesi Barat,sulawesi_barat,KAB. MAJENE,2025,28.68,20.52,24.6,566.4,91.81,628
Sulawesi Barat,sulawesi_barat,KAB. MAMASA,2021,29.26,20.81,25.03,628.4,87.91,616
Sulawesi Barat,sulawesi_barat,KAB. MAMASA,2022,29.01,20.55,24.78,441.3,49.62,620
Sulawesi Barat,sulawesi_barat,KAB. MAMASA,2023,29.16,20.66,24.91,378.7,61.73,635
Sulawesi Barat,sulawesi_barat,KAB. MAMASA,2024,28.84,20.81,24.82,364.2,67.6,662
Sulawesi Barat,sulawesi_barat,KAB. MAMASA,2025,29.09,20.84,24.97,398.8,91.58,610
Sulawesi Barat,sulawesi_barat,KAB. MAMUJU,2021,29.86,21.29,25.58,623.3,102.19,595
Sulawesi Barat,sulawesi_barat,KAB. MAMUJU,2022,29.07,20.6,24.83,614.6,38.8,630
Sulawesi Barat,sulawesi_barat,KAB. MAMUJU,2023,29.11,20.61,24.86,200.0,85.14,611
Sulawesi Barat,sulawesi_barat,KAB. MAMUJU,2024,30.1,21.82,25.96,476.5,73.81,568
Sulawesi Barat,sulawesi_barat,KAB. MAMUJU,2025,28.62,20.46,24.54,537.2,108.21,621
Sulawesi Barat,sulawesi_barat,KAB. MAMUJU TENGAH,2021,28.04,19.83,23.94,574.2,73.39,626
Sulawesi Barat,sulawesi_barat,KAB. MAMUJU TENGAH,2022,28.93,20.48,24.71,557.9,46.84,613
Sulawesi Barat,sulawesi_barat,KAB. MAMUJU TENGAH,2023,29.38,20.83,25.1,389.1,81.91,627
Sulawesi Barat,sulawesi_barat,KAB. MAMUJU TENGAH,2024,29.54,21.37,25.45,538.4,58.55,607
Sulawesi Barat,sulawesi_barat,KAB. MAMUJU TENGAH,2025,28.81,20.62,24.71,578.5,91.91,614
Sulawesi Barat,sulawesi_barat,KAB. PASANGKAYU,2021,29.24,20.79,25.02,682.7,93.12,635
Sulawesi Barat,sulawesi_barat,KAB. PASANGKAYU,2022,28.92,20.48,24.7,480.3,20.0,627
Sulawesi Barat,sulawesi_barat,KAB. PASANGKAYU,2023,29.35,20.8,25.07,380.1,73.21,597
